1	1,28095833333333	1,49579583333333
2	2,86206270538194	1,60908828595486
3	4,3969775943047	1,41967438341102
4	5,63689394071794	1,03811599613546
5	6,44754647510333	0,578990126988277
6	6,80236458563354	0,140383564925813
7	6,75910025827408	-0,208501308290456
8	6,4281822129683	-0,431624169880642
9	5,94031500255402	-0,52364280590318
10	5,41902322496082	-0,502871817327731
11	4,96152488296751	-0,402045485441034
12	4,62902661966195	-0,259022694269862
13	4,44564991128567	-0,109028069853578
14	4,40393576982306	0,0206502820037888
15	4,47428932937057	0,113241734800328
16	4,61573957611043	0,162618961226911
17	4,78584569343373	0,171582965731219
18	4,94828799006901	0,149075337299506
19	5,07745332407316	0,107069120392122
20	5,16001423508794	0,0577497369632413
21	5,19401194511735	0,01138979231873
22	5,18624536039679	-0,0249008549594094
23	5,14884830102057	-0,0475640450074867
24	5,09584665676569	-0,0562781504027597
25	5,04028557750771	-0,053174658363402
26	4,99226716130467	-0,0418408454601965
27	4,95799625860123	-0,0263333707656395
28	4,93973546339903	-0,0103675425514785
29	4,93644151541853	0,00322549310278638
30	4,94479855096959	0,0127507976882709
31	4,96036990280583	0,0176433894470617
32	4,97864207098846	0,0182716408885001
33	4,99581142377862	0,015633014949039
34	5,00924659147589	0,0110217092490599
35	5,01763197160072	0,0057319469649309
36	5,02085053731761	0,000838092479131492
37	5,0196933631384	-0,00293094448885165
38	5,01549008646236	-0,00522609340281915
39	5,00974355913473	-0,00603907247651549
40	5,00382967372633	-0,00561555269316057
41	4,99879648536871	-0,00434766245741256
42	4,99527104532801	-0,00266944492858965
43	4,99346188390866	-0,000972264403143404
44	4,99323195366396	0,000450632059885792
45	4,9942113956541	0,00142852863831202
46	4,99592065902391	0,00191051601021806
47	4,99788037604724	0,00194311802784181
48	4,99969275528988	0,00163715860024707
49	5,00108803989825	0,00113228393874149
50	5,00193718408663	0,000565774654406829
51	5,00223734156861	4,98354688896882e-005
52	5,00207967133461	-0,000340974344646431
53	5,00160950900767	-0,000572660142387415
54	5,00098764717043	-0,000647063612852139
55	5,00035901565881	-0,000592270519056596
56	4,9998321666506	-0,000451043586385735
57	4,9994702520949	-0,00026975705596286
58	4,99929205054398	-8,95829306787479e-005
59	4,99928026677015	5,91567504375724e-005
60	4,99939381093523	0,000159331911448516
61	4,99958094072859	0,000206498802715934
62	4,99979081027914	0,000206369991317756
63	4,99998187632327	0,000171213992246126
64	5,00012654726524	0,000116073369184681
65	5,00021225814937	5,54908230607259e-005
66	5,00023971438069	1,16794155930291e-006
67	5,00021933568844	-3,92871323515138e-005
68	5,00016697049815	-6,25923141678826e-005
69	5,00009979772311	-6,9228997893241e-005
70	5,000033063697	-6,23857654926451e-005
71	4,99997799236618	-4,67156809060064e-005
72	4,99994091998167	-2,71665639584361e-005
73	4,99992348423051	-8,06407365196244e-006
74	4,99992356264077	7,46208448375224e-006
75	4,99993660681803	1,77001920773672e-005
76	4,99995704334198	2,22801545536186e-005
77	4,99997948606173	2,18889804054527e-005
78	4,9999996026669	1,78803405505061e-005
79	5,0000145778322	1,18719670213523e-005
80	5,00002319871343	5,40243844904632e-006
